"reporting_year","pollutant_fk","station_eu_code","date","value"
2020,1,"IT0611A",2020-01-01,0.480909090909091
2020,1,"IT0611A",2020-01-02,0.575217391304348
2020,1,"IT0611A",2020-01-03,2.36304347826087
2020,1,"IT0611A",2020-01-04,2.21304347826087
2020,1,"IT0611A",2020-01-05,0.966086956521739
2020,1,"IT0611A",2020-01-06,0.745652173913044
2020,1,"IT0611A",2020-01-07,1.4195652173913
2020,1,"IT0611A",2020-01-08,1.75782608695652
2020,1,"IT0611A",2020-01-09,3.04818181818182
2020,1,"IT0611A",2020-01-10,4.13782608695652
2020,1,"IT0611A",2020-01-11,1.58565217391304
2020,1,"IT0611A",2020-01-12,1.81739130434783
2020,1,"IT0611A",2020-01-13,0.965652173913043
2020,1,"IT0611A",2020-01-14,0.76304347826087
2020,1,"IT0611A",2020-01-15,1.10086956521739
2020,1,"IT0611A",2020-01-16,3.29086956521739
2020,1,"IT0611A",2020-01-17,2.67739130434783
2020,1,"IT0611A",2020-01-18,0.54
2020,1,"IT0611A",2020-01-19,1.41913043478261
2020,1,"IT0611A",2020-01-20,1.23869565217391
2020,1,"IT0611A",2020-01-21,0.467826086956522
2020,1,"IT0611A",2020-01-22,0.776086956521739
2020,1,"IT0611A",2020-01-23,0.599565217391304
2020,1,"IT0611A",2020-01-24,0.899130434782609
2020,1,"IT0611A",2020-01-25,0.515217391304348
2020,1,"IT0611A",2020-01-26,0.456086956521739
2020,1,"IT0611A",2020-01-27,0.450869565217391
2020,1,"IT0611A",2020-01-28,0.523478260869565
2020,1,"IT0611A",2020-01-29,0.413478260869565
2020,1,"IT0611A",2020-01-30,0.519130434782609
2020,1,"IT0611A",2020-01-31,7.94217391304348
2020,1,"IT0611A",2020-02-01,6.45652173913043
2020,1,"IT0611A",2020-02-02,2.61
2020,1,"IT0611A",2020-02-03,5.69130434782609
2020,1,"IT0611A",2020-02-04,7.70347826086957
2020,1,"IT0611A",2020-02-05,0.344782608695652
2020,1,"IT0611A",2020-02-06,0.287826086956522
2020,1,"IT0611A",2020-02-07,1.65217391304348
2020,1,"IT0611A",2020-02-08,2.29739130434783
2020,1,"IT0611A",2020-02-09,4.21826086956522
2020,1,"IT0611A",2020-02-10,0.794782608695652
2020,1,"IT0611A",2020-02-11,4.02608695652174
2020,1,"IT0611A",2020-02-12,2.60434782608696
2020,1,"IT0611A",2020-02-13,4.59260869565217
2020,1,"IT0611A",2020-02-14,0.873913043478261
2020,1,"IT0611A",2020-02-15,0.927826086956522
2020,1,"IT0611A",2020-02-16,3.70652173913044
2020,1,"IT0611A",2020-02-17,6.05217391304348
2020,1,"IT0611A",2020-02-18,9.16521739130435
2020,1,"IT0611A",2020-02-19,2.46739130434783
2020,1,"IT0611A",2020-02-20,0.742608695652174
2020,1,"IT0611A",2020-02-21,2.71652173913043
2020,1,"IT0611A",2020-02-22,1.8995652173913
2020,1,"IT0611A",2020-02-23,1.30652173913043
2020,1,"IT0611A",2020-02-24,8.04391304347826
2020,1,"IT0611A",2020-02-25,4.43608695652174
2020,1,"IT0611A",2020-02-26,0.834347826086957
2020,1,"IT0611A",2020-02-27,0.675652173913043
2020,1,"IT0611A",2020-02-28,0.469565217391304
2020,1,"IT0611A",2020-02-29,0.60304347826087
2020,1,"IT0611A",2020-03-01,3.4995652173913
2020,1,"IT0611A",2020-03-02,9.15217391304348
2020,1,"IT0611A",2020-03-03,1.05347826086957
2020,1,"IT0611A",2020-03-04,0.569130434782609
2020,1,"IT0611A",2020-03-05,0.513913043478261
2020,1,"IT0611A",2020-03-06,5.68954545454545
2020,1,"IT0611A",2020-03-07,NA
2020,1,"IT0611A",2020-03-08,NA
2020,1,"IT0611A",2020-03-09,0.975
2020,1,"IT0611A",2020-03-10,0.36695652173913
2020,1,"IT0611A",2020-03-11,1.75260869565217
2020,1,"IT0611A",2020-03-12,6.18695652173913
2020,1,"IT0611A",2020-03-13,19.5617391304348
2020,1,"IT0611A",2020-03-14,23.5152173913043
2020,1,"IT0611A",2020-03-15,6.49086956521739
2020,1,"IT0611A",2020-03-16,1.20608695652174
2020,1,"IT0611A",2020-03-17,0.95695652173913
2020,1,"IT0611A",2020-03-18,2.53478260869565
2020,1,"IT0611A",2020-03-19,2.70086956521739
2020,1,"IT0611A",2020-03-20,1.75
2020,1,"IT0611A",2020-03-21,2.26478260869565
2020,1,"IT0611A",2020-03-22,1.62869565217391
2020,1,"IT0611A",2020-03-23,0.546521739130435
2020,1,"IT0611A",2020-03-24,0.623913043478261
2020,1,"IT0611A",2020-03-25,2.25217391304348
2020,1,"IT0611A",2020-03-26,0.340869565217391
2020,1,"IT0611A",2020-03-27,0.292173913043478
2020,1,"IT0611A",2020-03-28,0.234782608695652
2020,1,"IT0611A",2020-03-29,1.47347826086957
2020,1,"IT0611A",2020-03-30,0.685217391304348
2020,1,"IT0611A",2020-03-31,2.32695652173913
2020,1,"IT0611A",2020-04-01,0.790434782608696
2020,1,"IT0611A",2020-04-02,0.775217391304348
2020,1,"IT0611A",2020-04-03,0.751304347826087
2020,1,"IT0611A",2020-04-04,0.935652173913043
2020,1,"IT0611A",2020-04-05,1.43173913043478
2020,1,"IT0611A",2020-04-06,1.64086956521739
2020,1,"IT0611A",2020-04-07,2.03
2020,1,"IT0611A",2020-04-08,2.81695652173913
2020,1,"IT0611A",2020-04-09,9.57826086956522
2020,1,"IT0611A",2020-04-10,8.19695652173913
2020,1,"IT0611A",2020-04-11,3.85130434782609
